timestamp,회차,recent_block,Top3_ML,예측값들
2025-06-06 19:07:43,46,좌3홀,우4짝,좌4홀,우삼홀,우삼짝,우사짝,우사짝,우삼홀
2025-06-06 19:15:47,45,"좌3홀,우4짝,좌4홀","우삼홀,우사짝","우삼홀,우삼홀,우사짝,우사짝,우삼홀"
2025-06-06 19:16:01,45,"좌3홀,우4짝,좌4홀","우삼홀,우사짝","우삼홀,우삼홀,우사짝,우사짝,우삼홀"
2025-06-06 19:19:23,45,"좌3홀,우4짝,좌4홀","우삼홀,우사짝","우삼홀,우삼홀,우사짝,우사짝,우삼홀"
2025-06-06 19:19:25,45,"좌3홀,우4짝,좌4홀","우삼홀,우사짝","우삼홀,우삼홀,우사짝,우사짝,우삼홀"
2025-06-06 19:19:25,45,"좌3홀,우4짝,좌4홀","우삼홀,우사짝","우삼홀,우삼홀,우사짝,우사짝,우삼홀"
2025-06-06 19:19:26,45,"좌3홀,우4짝,좌4홀","우삼홀,우사짝","우삼홀,우삼홀,우사짝,우사짝,우삼홀"
